multiplex	node	score
1	PDX1	0.0006465024475988257
1	TNF	0.0006439929273089918
1	TERT	0.0006403705616838153
1	CDKN2A	0.0006382301338978479
1	SST	0.0006001327914925422
1	ABO	0.000596255712248739
1	CXCL8	0.0005953348626813412
1	BRCA2	0.0005914440548587032
1	NR5A2	0.0005845170105303127
1	PTGS2	0.0005703477499471312
1	TYMS	0.0005541412430717501
1	MYC	0.0005475454133006242
1	KDR	0.0005403824000981699
1	MMP2	0.0005311504477657727
1	BRCA1	0.0005307139381380796
1	TNFSF10	0.0005274994585737448
1	PALB2	0.000523824630694485
1	TGFB1	0.0005176039822127822
1	CTNNB1	0.0005169934214723334
1	PTEN	0.0005122932195865979
1	EGFR	0.0005103723762110061
1	TP53	0.0005103499874651549
1	SMAD4	0.0005097896294764641
1	EP300	0.0005074478243727743
1	APC	0.0005030742701995788
1	AKT2	0.000501981232912487
1	STK11	0.0005010290052115745
1	ATM	0.0004998985411055096
1	KRAS	0.0004995377680876359
1	STAT3	0.0004982264022087422
1	IER3	1.3013116646032595e-06
1	CCL2	7.490598838780969e-07
1	CCL20	7.443863236403057e-07
1	DUSP5	6.895106385781524e-07
1	RRM2	6.800044937175428e-07
1	CXCL2	6.242753676625659e-07
1	ATF3	5.467581290611089e-07
1	CCDC71L	5.443162617917601e-07
1	ZFP36L1	5.372486399535462e-07
1	CSNK1A1	5.336462413195376e-07
1	BARD1	4.980875644522814e-07
1	ICAM1	4.925847706917519e-07
1	F2R	4.788210748314969e-07
1	EPAS1	4.74556720475302e-07
1	PAK4	4.6641318547182156e-07
1	TNPO1	4.4584588804796176e-07
1	FLT1	4.436516234912523e-07
1	SERTAD1	4.4032117119082676e-07
1	TLR1	4.324321256428629e-07
1	NSF	4.292675084967845e-07
1	CALCRL	4.142333212864448e-07
1	HIF1A	4.089067387118025e-07
1	CALCOCO2	4.050895585082118e-07
1	NFKB1	3.889257481398256e-07
1	CBR3	3.77300556599141e-07
1	IL6	3.7708337221193737e-07
1	CHUK	3.7403287546617233e-07
1	EGR1	3.6596710624602974e-07
1	MACROD1	3.6579455596773954e-07
1	CCN1	3.6424140095358904e-07
1	DPP4	3.554621478095416e-07
1	AXIN1	3.542212441140151e-07
1	NCOA3	3.4486340003894936e-07
1	LRRC8C	3.400398443020936e-07
1	KATNAL1	3.3893946592314374e-07
1	STK24	3.281684786180823e-07
1	ARL5B	3.245349331430788e-07
1	DSN1	3.241755510239391e-07
1	KLB	3.141470831981991e-07
1	MAX	3.130704275250699e-07
1	ZNF318	2.9652599040727275e-07
1	BTBD10	2.919299449262236e-07
1	TM4SF18	2.90339161963806e-07
1	ABCG2	2.87833986855009e-07
1	SHC1	2.861652330162593e-07
1	NFKBIZ	2.7858786796820223e-07
1	ADAM10	2.716259108546583e-07
1	TP53BP1	2.7127230706575016e-07
1	RUVBL1	2.702987708424629e-07
1	CREB1	2.6434725082251445e-07
1	PPP1R15A	2.621977071490867e-07
1	GIP	2.5989352934831644e-07
1	UBE2Z	2.5552210695999423e-07
1	ADAMTS1	2.545382651664038e-07
1	CSF3	2.494079480702588e-07
1	ADRB2	2.49135394185106e-07
1	NR4A1	2.472325654710853e-07
1	SRSF10	2.4681369608424763e-07
1	PICALM	2.462317287549445e-07
1	TMED8	2.460396362002354e-07
1	VHL	2.4467619591815074e-07
1	COL1A1	2.4115931095684024e-07
1	SP1	2.399381851594073e-07
1	CXCL6	2.3860503592175817e-07
1	PIK3CA	2.3801748435044515e-07
1	IST1	2.3757554663177237e-07
1	HBEGF	2.3749252782293004e-07
1	JUNB	2.3237323794947907e-07
1	GABPB2	2.3166677448734314e-07
1	TGFBR3	2.2826633424938525e-07
1	DCAF1	2.2522114850618624e-07
1	IL8	2.245146036960272e-07
1	SETX	2.2187878506214592e-07
1	DNAJC10	2.2162755372056486e-07
1	RAC1	2.2126972862276985e-07
1	CXCL1	2.2121727604315269e-07
1	XPNPEP2	2.2067836704150662e-07
1	MAP3K2	2.1858201106173785e-07
1	JAK1	2.1847501137641585e-07
1	HEXB	2.161056317690195e-07
1	RAF1	2.151447489587842e-07
1	IQGAP1	2.1491865082500328e-07
1	PHACTR4	2.1481029554610992e-07
1	ZFP36	2.105109450711623e-07
1	GPBP1	2.097953723747491e-07
1	NPY2R	2.0906574720076077e-07
1	RASA1	2.0798494384517561e-07
1	TFPI	2.0752505415426218e-07
1	INTS3	2.0609874785155585e-07
1	COL3A1	2.0605018156140602e-07
1	FRYL	2.0520286065254752e-07
1	FAM160A1	2.0362194377472513e-07
1	TMEM242	2.0118917807005333e-07
1	IL6ST	1.982661468688042e-07
1	SGPP1	1.9695815624193852e-07
1	SMARCD2	1.9597532322288779e-07
1	S1PR1	1.9409398824558887e-07
1	PTPN2	1.9314029756760542e-07
1	GSK3B	1.9303403325597663e-07
1	PGR	1.9296162954729822e-07
1	FBXO11	1.9263964680715903e-07
1	TNFRSF1A	1.9178610654288338e-07
1	CXCL3	1.911408600213429e-07
1	OTUD6B	1.910751704713821e-07
1	RND3	1.9041789516612491e-07
1	YBX3	1.903790669194117e-07
1	LUZP1	1.8892209558690071e-07
1	STARD5	1.8864895170089704e-07
1	LMO2	1.884687129401321e-07
1	MGA	1.880310621083381e-07
1	SRC	1.8740326340362878e-07
1	CREBBP	1.8638608433560411e-07
1	PARP4	1.8586190141379279e-07
1	PLAUR	1.8529613153953062e-07
1	NRAS	1.843431117944032e-07
1	USP33	1.841763748748613e-07
1	PDGFRA	1.8407297971255986e-07
1	ROCK1	1.8393225290091409e-07
1	RAD21	1.8391394521195687e-07
1	PODXL	1.8364969449005163e-07
1	NOSTRIN	1.8311580908917074e-07
1	LZTS2	1.8067305288184698e-07
