Erysipelas	Bacterial_endocarditis
Erysipelas	Streptococcal_pneumonia
Erysipelas	Pneumonia
Erysipelas	Meningitis
Erysipelas	Meningococcal_meningitis
Erysipelas	Gingivostomatitis
Ischemic_stroke	Venous_thrombosis
Ischemic_stroke	Pulmonary_embolism
Ischemic_stroke	Myocardial_infarction
Ischemic_stroke	Thrombotic_disease
Ischemic_stroke	Atrial_fibrillation
Ischemic_stroke	Thromboembolism
Medium_chain_acyl_coenzyme_A_dehydrogenase_deficiency	Hyperlipoproteinemia
Medium_chain_acyl_coenzyme_A_dehydrogenase_deficiency	Renal_carnitine_transport_defect
Medium_chain_acyl_coenzyme_A_dehydrogenase_deficiency	Propionic_acidemia
Medium_chain_acyl_coenzyme_A_dehydrogenase_deficiency	Hyperlipidemia
Medium_chain_acyl_coenzyme_A_dehydrogenase_deficiency	Methylmalonic_acidemia
Medium_chain_acyl_coenzyme_A_dehydrogenase_deficiency	Chronic_renal_failure_syndrome
Medium_chain_acyl_coenzyme_A_dehydrogenase_deficiency	Multiple_acyl_CoA_dehydrogenase_deficiency
Medium_chain_acyl_coenzyme_A_dehydrogenase_deficiency	Decreased_circulating_carnitine_concentration
Delayed_puberty	Congenital_myotonia_autosomal_dominant_form
Delayed_puberty	Hypergonadotropic_hypogonadism
Delayed_puberty	Male_hypogonadism
Delayed_puberty	Hypogonadism
Delayed_puberty	Cryptorchidism
Delayed_puberty	Hypogonadotropic_hypogonadism
Delayed_puberty	Hypopituitarism
Delayed_puberty	Androgen_insufficiency
Delayed_puberty	Precocious_puberty
Delayed_puberty	Ovarian_cyst
Delayed_puberty	Erectile_dysfunction
Delayed_puberty	Neoplasm_of_the_pituitary_gland
Delayed_puberty	Angioedema
Delayed_puberty	Malignant_tumor_of_breast
Delayed_puberty	Noonan_syndrome
Delayed_puberty	Breast_neoplasm
Delayed_puberty	Amenorrhea
Stage_5_chronic_kidney_disease	Chronic_kidney_disease
Stage_5_chronic_kidney_disease	Hyperparathyroidism
Stage_5_chronic_kidney_disease	Hyperthyroidism
Stage_5_chronic_kidney_disease	Secondary_hyperparathyroidism
Zellweger_spectrum_disorders	Peroxisomal_disorder
Zellweger_spectrum_disorders	Disorder_of_biliary_tract
Zellweger_spectrum_disorders	Constipation
Zellweger_spectrum_disorders	Cholestanol_storage_disease
Zellweger_spectrum_disorders	Cholelithiasis
Atrioventricular_block	Asthma
Atrioventricular_block	Cardiac_arrest
Atrioventricular_block	Heart_block
Atrioventricular_block	Ventricular_fibrillation
Atrioventricular_block	Torsades_de_pointes
Atrioventricular_block	Chronic_bronchitis
Atrioventricular_block	Bradycardia
Uremia	Hemorrhage
Uremia	Joint_hemorrhage
Uremia	Diabetes_insipidus
Uremia	Hereditary_factor_VIII_deficiency_disease
Endometrium_neoplasm	Rhabdomyosarcoma
Endometrium_neoplasm	Multiple_sclerosis
Endometrium_neoplasm	Leiomyoma
Endometrium_neoplasm	Malignant_tumor_of_prostate
Endometrium_neoplasm	Infertility_disorder
Endometrium_neoplasm	Acute_lymphoid_leukemia
Endometrium_neoplasm	Female_infertility
Endometrium_neoplasm	Uterine_leiomyoma
Endometrium_neoplasm	Autoimmune_hemolytic_anemia
Endometrium_neoplasm	Hyperplasia_of_prostate
Endometrium_neoplasm	Neuroblastoma
Endometrium_neoplasm	Waldenstrom_macroglobulinemia
Endometrium_neoplasm	Endometriosis
Endometrium_neoplasm	Myeloproliferative_disorder
Endometrium_neoplasm	Ewing_sarcoma
Endometrium_neoplasm	Lymphoma
Endometrium_neoplasm	Leukemia
Endometrium_neoplasm	Acute_myeloid_leukemia
Endometrium_neoplasm	Multiple_myeloma
Endometrium_neoplasm	Retinoblastoma
Endometrium_neoplasm	Neoplasm_of_lung
Endometrium_neoplasm	Myasthenia_gravis
Endometrium_neoplasm	Neoplasm_of_ovary
Endometrium_neoplasm	Nephrotic_syndrome
Endometrium_neoplasm	Ovarian_adenocarcinoma
Endometrium_neoplasm	Classic_Hodgkin_lymphoma
Endometrium_neoplasm	Precocious_puberty
Endometrium_neoplasm	Prostate_neoplasm
Endometrium_neoplasm	Breast_carcinoma
Endometrium_neoplasm	Burkitt_lymphoma
Endometrium_neoplasm	Testicular_neoplasm
Endometrium_neoplasm	Lupus_nephritis
Endometrium_neoplasm	Breast_neoplasm
Endometrium_neoplasm	Mycosis_fungoides
Endometrium_neoplasm	B_cell_chronic_lymphocytic_leukemia
Urinary_tract_infectious_disease	Lower_respiratory_tract_infection
Urinary_tract_infectious_disease	Sinusitis
Urinary_tract_infectious_disease	Tuberculosis
Urinary_tract_infectious_disease	Conjunctivitis
Urinary_tract_infectious_disease	Diarrhea
Urinary_tract_infectious_disease	Enterocolitis
Urinary_tract_infectious_disease	Otitis_media
Urinary_tract_infectious_disease	Streptococcal_pneumonia
Urinary_tract_infectious_disease	Pneumonia
Urinary_tract_infectious_disease	Meningitis
Urinary_tract_infectious_disease	Epididymitis
Urinary_tract_infectious_disease	Gingivostomatitis
Urinary_tract_infectious_disease	Cholangitis
Urinary_tract_infectious_disease	Duodenal_ulcer
Urinary_tract_infectious_disease	Infection_of_bone
Urinary_tract_infectious_disease	Urinary_bladder_inflammation
Urinary_tract_infectious_disease	Periodontitis
Urinary_tract_infectious_disease	Hepatic_encephalopathy
Urinary_tract_infectious_disease	Pyelonephritis
Urinary_tract_infectious_disease	Bacterial_endocarditis
Urinary_tract_infectious_disease	Fever
Urinary_tract_infectious_disease	Meningococcal_meningitis
Urinary_tract_infectious_disease	Recurrent_E._coli_infections
Urinary_tract_infectious_disease	gastroenteritis
Urinary_tract_infectious_disease	Uveitis
